"DateTime","Poukawa Stream at Douglas Road (x)","Poukawa Stream at Douglas Road (y)"
"Wed 15th Aug 2012","2012-08-15 00:00:00",1447.6692
"Thu 16th Aug 2012","2012-08-16 00:00:00",1387.97953
"Fri 17th Aug 2012","2012-08-17 00:00:00",1358.4612
"Sat 18th Aug 2012","2012-08-18 00:00:00",1231.70512
"Sun 19th Aug 2012","2012-08-19 00:00:00",1140.76532
"Mon 20th Aug 2012","2012-08-20 00:00:00",1120.55347
"Tue 21st Aug 2012","2012-08-21 00:00:00",1120.55347
"Wed 22nd Aug 2012","2012-08-22 00:00:00",1094.056
"Thu 23rd Aug 2012","2012-08-23 00:00:00",963.1452
"Fri 24th Aug 2012","2012-08-24 00:00:00",917.659
"Sat 25th Aug 2012","2012-08-25 00:00:00",856.02856
"Sun 26th Aug 2012","2012-08-26 00:00:00",817.3596
"Mon 27th Aug 2012","2012-08-27 00:00:00",778.2396
"Tue 28th Aug 2012","2012-08-28 00:00:00",772.67631
"Wed 29th Aug 2012","2012-08-29 00:00:00",718.26796
"Thu 30th Aug 2012","2012-08-30 00:00:00",691.8987
"Fri 31st Aug 2012","2012-08-31 00:00:00",671.204053
"Sat 1st Sep 2012","2012-09-01 00:00:00",640.83
"Sun 2nd Sep 2012","2012-09-02 00:00:00",630.5988
"Mon 3rd Sep 2012","2012-09-03 00:00:00",590.93196
"Tue 4th Sep 2012","2012-09-04 00:00:00",630.5988
"Wed 5th Sep 2012","2012-09-05 00:00:00",590.93196
"Thu 6th Sep 2012","2012-09-06 00:00:00",544.17845
"Fri 7th Sep 2012","2012-09-07 00:00:00",500.5695
"Sat 8th Sep 2012","2012-09-08 00:00:00",476.226267
"Sun 9th Sep 2012","2012-09-09 00:00:00",468.42423
"Mon 10th Sep 2012","2012-09-10 00:00:00",480.1614
"Tue 11th Sep 2012","2012-09-11 00:00:00",453.093259
"Wed 12th Sep 2012","2012-09-12 00:00:00",468.42423
"Thu 13th Sep 2012","2012-09-13 00:00:00",412.81063
"Fri 14th Sep 2012","2012-09-14 00:00:00",402.30237
"Sat 15th Sep 2012","2012-09-15 00:00:00",388.61
"Sun 16th Sep 2012","2012-09-16 00:00:00",378.75872
"Mon 17th Sep 2012","2012-09-17 00:00:00",372.2699
"Tue 18th Sep 2012","2012-09-18 00:00:00",378.75872
"Wed 19th Sep 2012","2012-09-19 00:00:00",359.48106
"Thu 20th Sep 2012","2012-09-20 00:00:00",346.944
"Fri 21st Sep 2012","2012-09-21 00:00:00",337.70644
"Sat 22nd Sep 2012","2012-09-22 00:00:00",325.61
"Sun 23rd Sep 2012","2012-09-23 00:00:00",325.61
"Mon 24th Sep 2012","2012-09-24 00:00:00",308.2668
"Tue 25th Sep 2012","2012-09-25 00:00:00",296.9096
"Wed 26th Sep 2012","2012-09-26 00:00:00",464.557352
"Thu 27th Sep 2012","2012-09-27 00:00:00",544.17845
"Fri 28th Sep 2012","2012-09-28 00:00:00",562.5025
"Sat 29th Sep 2012","2012-09-29 00:00:00",553.2776
"Sun 30th Sep 2012","2012-09-29 23:00:00",521.9809
"Mon 1st Oct 2012","2012-09-30 23:00:00",500.5695
"Tue 2nd Oct 2012","2012-10-01 23:00:00",509.03973
"Wed 3rd Oct 2012","2012-10-02 23:00:00",492.22506
"Thu 4th Oct 2012","2012-10-03 23:00:00",480.1614
"Fri 5th Oct 2012","2012-10-04 23:00:00",460.71323
"Sat 6th Oct 2012","2012-10-05 23:00:00",472.31387
"Sun 7th Oct 2012","2012-10-06 23:00:00",456.89187
"Mon 8th Oct 2012","2012-10-07 23:00:00",405.782367
"Tue 9th Oct 2012","2012-10-08 23:00:00",405.782367
"Wed 10th Oct 2012","2012-10-09 23:00:00",395.41066
"Thu 11th Oct 2012","2012-10-10 23:00:00",382.02674
"Fri 12th Oct 2012","2012-10-11 23:00:00",356.323195
"Sat 13th Oct 2012","2012-10-12 23:00:00",322.69384
"Sun 14th Oct 2012","2012-10-13 23:00:00",331.62674
"Mon 15th Oct 2012","2012-10-14 23:00:00",319.78795
"Tue 16th Oct 2012","2012-10-15 23:00:00",325.61
"Wed 17th Oct 2012","2012-10-16 23:00:00",302.56772
"Thu 18th Oct 2012","2012-10-17 23:00:00",302.56772
"Fri 19th Oct 2012","2012-10-18 23:00:00",277.42893
"Sat 20th Oct 2012","2012-10-19 23:00:00",245.017865
"Sun 21st Oct 2012","2012-10-20 23:00:00",234.410373
"Mon 22nd Oct 2012","2012-10-21 23:00:00",250.40533
"Tue 23rd Oct 2012","2012-10-22 23:00:00",196.62066
"Wed 24th Oct 2012","2012-10-23 23:00:00",189.439464
"Thu 25th Oct 2012","2012-10-24 23:00:00",189.439464
"Fri 26th Oct 2012","2012-10-25 23:00:00",175.453815
"Sat 27th Oct 2012","2012-10-26 23:00:00",164.182831
"Sun 28th Oct 2012","2012-10-27 23:00:00",150.915325
"Mon 29th Oct 2012","2012-10-28 23:00:00",134.350845
"Tue 30th Oct 2012","2012-10-29 23:00:00",121.058914
"Wed 31st Oct 2012","2012-10-30 23:00:00",101.930673
"Thu 1st Nov 2012","2012-10-31 23:00:00",92.189802
"Fri 2nd Nov 2012","2012-11-01 23:00:00",84.443143
"Sat 3rd Nov 2012","2012-11-02 23:00:00",134.350845
"Sun 4th Nov 2012","2012-11-03 23:00:00",159.679934
"Mon 5th Nov 2012","2012-11-04 23:00:00",128.4708
"Tue 6th Nov 2012","2012-11-05 23:00:00",92.189802
"Wed 7th Nov 2012","2012-11-06 23:00:00",74.45367
"Thu 8th Nov 2012","2012-11-07 23:00:00",58.746536
"Fri 9th Nov 2012","2012-11-08 23:00:00",51.98641
"Sat 10th Nov 2012","2012-11-09 23:00:00",231.79338
"Sun 11th Nov 2012","2012-11-10 23:00:00",182.383849
"Mon 12th Nov 2012","2012-11-11 23:00:00",196.62066
"Tue 13th Nov 2012","2012-11-12 23:00:00",199.0423
"Wed 14th Nov 2012","2012-11-13 23:00:00",237.04132
"Thu 15th Nov 2012","2012-11-14 23:00:00",136.35106
"Fri 16th Nov 2012","2012-11-15 23:00:00",11.833012
"Sat 17th Nov 2012","2012-11-16 23:00:00",18.614949
"Sun 18th Nov 2012","2012-11-17 23:00:00",22.032094
"Mon 19th Nov 2012","2012-11-18 23:00:00",29.144444
"Tue 20th Nov 2012","2012-11-19 23:00:00",24.979535
"Wed 21st Nov 2012","2012-11-20 23:00:00",23.729642
"Thu 22nd Nov 2012","2012-11-21 23:00:00",47.627256
"Fri 23rd Nov 2012","2012-11-22 23:00:00",23.729642
"Sat 24th Nov 2012","2012-11-23 23:00:00",21.0185892
"Sun 25th Nov 2012","2012-11-24 23:00:00",21.0185892
"Mon 26th Nov 2012","2012-11-25 23:00:00",20.034827
"Tue 27th Nov 2012","2012-11-26 23:00:00",24.345807
"Wed 28th Nov 2012","2012-11-27 23:00:00",24.345807
"Thu 29th Nov 2012","2012-11-28 23:00:00",24.345807
"Fri 30th Nov 2012","2012-11-29 23:00:00",24.979535
"Sat 1st Dec 2012","2012-11-30 23:00:00",24.345807
"Sun 2nd Dec 2012","2012-12-01 23:00:00",24.345807
"Mon 3rd Dec 2012","2012-12-02 23:00:00",23.729642
"Tue 4th Dec 2012","2012-12-03 23:00:00",23.131039
"Wed 5th Dec 2012","2012-12-04 23:00:00",21.521624
"Thu 6th Dec 2012","2012-12-05 23:00:00",22.032094
"Fri 7th Dec 2012","2012-12-06 23:00:00",22.032094
"Sat 8th Dec 2012","2012-12-07 23:00:00",22.032094
"Sun 9th Dec 2012","2012-12-08 23:00:00",21.0185892
"Mon 10th Dec 2012","2012-12-09 23:00:00",19.554099
"Tue 11th Dec 2012","2012-12-10 23:00:00",20.034827
"Wed 12th Dec 2012","2012-12-11 23:00:00",21.0185892
"Thu 13th Dec 2012","2012-12-12 23:00:00",21.521624
"Fri 14th Dec 2012","2012-12-13 23:00:00",20.034827
"Sat 15th Dec 2012","2012-12-14 23:00:00",20.034827
"Sun 16th Dec 2012","2012-12-15 23:00:00",20.034827
"Mon 17th Dec 2012","2012-12-16 23:00:00",20.52299
"Tue 18th Dec 2012","2012-12-17 23:00:00",20.034827
"Wed 19th Dec 2012","2012-12-18 23:00:00",106.9650031
"Thu 20th Dec 2012","2012-12-19 23:00:00",21.0185892
"Fri 21st Dec 2012","2012-12-20 23:00:00",17.250874
"Sat 22nd Dec 2012","2012-12-21 23:00:00",13.2005006
"Sun 23rd Dec 2012","2012-12-22 23:00:00",12.845093
"Mon 24th Dec 2012","2012-12-23 23:00:00",13.9383866
"Tue 25th Dec 2012","2012-12-24 23:00:00",14.320865052
"Wed 26th Dec 2012","2012-12-25 23:00:00",18.614949
"Thu 27th Dec 2012","2012-12-26 23:00:00",19.554099
"Fri 28th Dec 2012","2012-12-27 23:00:00",18.156528
"Sat 29th Dec 2012","2012-12-28 23:00:00",18.156528
"Sun 30th Dec 2012","2012-12-29 23:00:00",17.705542
"Mon 31st Dec 2012","2012-12-30 23:00:00",18.156528
"Tue 1st Jan 2013","2012-12-31 23:00:00",14.71236705
"Wed 2nd Jan 2013","2013-01-01 23:00:00",14.320865052
"Thu 3rd Jan 2013","2013-01-02 23:00:00",11.0191208
"Fri 4th Jan 2013","2013-01-03 23:00:00",11.833012
"Sat 5th Jan 2013","2013-01-04 23:00:00",7.8513935
"Sun 6th Jan 2013","2013-01-05 23:00:00",7.406588
"Mon 7th Jan 2013","2013-01-06 23:00:00",11.558261
"Tue 8th Jan 2013","2013-01-07 23:00:00",9.982278
"Wed 9th Jan 2013","2013-01-08 23:00:00",10.4937929
"Thu 10th Jan 2013","2013-01-09 23:00:00",11.833012
"Sat 12th Jan 2013","2013-01-11 23:00:00",13.2005006
"Sun 13th Jan 2013","2013-01-12 23:00:00",12.161348
"Mon 14th Jan 2013","2013-01-13 23:00:00",12.4987089
"Tue 15th Jan 2013","2013-01-14 23:00:00",10.75473
"Wed 16th Jan 2013","2013-01-15 23:00:00",9.982278
"Thu 17th Jan 2013","2013-01-16 23:00:00",6.759936
"Fri 18th Jan 2013","2013-01-17 23:00:00",10.4937929
"Sat 19th Jan 2013","2013-01-18 23:00:00",10.75473
"Sun 20th Jan 2013","2013-01-19 23:00:00",9.982278
"Mon 21st Jan 2013","2013-01-20 23:00:00",8.7639211
"Tue 22nd Jan 2013","2013-01-21 23:00:00",6.554141
"Wed 23rd Jan 2013","2013-01-22 23:00:00",5.5983367
"Thu 24th Jan 2013","2013-01-23 23:00:00",6.9706087
"Fri 25th Jan 2013","2013-01-24 23:00:00",8.300751
"Sat 26th Jan 2013","2013-01-25 23:00:00",5.5983367
"Sun 27th Jan 2013","2013-01-26 23:00:00",6.9706087
"Mon 28th Jan 2013","2013-01-27 23:00:00",4.7921357
"Tue 29th Jan 2013","2013-01-28 23:00:00",4.664742
"Wed 30th Jan 2013","2013-01-29 23:00:00",4.9214964
"Thu 31st Jan 2013","2013-01-30 23:00:00",4.9214964
"Fri 1st Feb 2013","2013-01-31 23:00:00",6.1571855
"Sat 2nd Feb 2013","2013-02-01 23:00:00",5.5983367
"Sun 3rd Feb 2013","2013-02-02 23:00:00",4.664742
"Mon 4th Feb 2013","2013-02-03 23:00:00",5.0833895
"Tue 5th Feb 2013","2013-02-04 23:00:00",5.9660246
"Wed 6th Feb 2013","2013-02-05 23:00:00",8.7639211
"Thu 7th Feb 2013","2013-02-06 23:00:00",8.300751
"Fri 8th Feb 2013","2013-02-07 23:00:00",6.554141
"Sat 9th Feb 2013","2013-02-08 23:00:00",7.8513935
"Sun 10th Feb 2013","2013-02-09 23:00:00",8.074346
"Mon 11th Feb 2013","2013-02-10 23:00:00",5.779742
"Tue 12th Feb 2013","2013-02-11 23:00:00",7.186159
"Wed 13th Feb 2013","2013-02-12 23:00:00",6.759936
"Thu 14th Feb 2013","2013-02-13 23:00:00",6.759936
"Fri 15th Feb 2013","2013-02-14 23:00:00",6.1571855
"Sat 16th Feb 2013","2013-02-15 23:00:00",6.1571855
"Sun 17th Feb 2013","2013-02-16 23:00:00",5.9660246
"Mon 18th Feb 2013","2013-02-17 23:00:00",6.1571855
"Tue 19th Feb 2013","2013-02-18 23:00:00",6.3532244
"Wed 20th Feb 2013","2013-02-19 23:00:00",6.3532244
"Thu 21st Feb 2013","2013-02-20 23:00:00",6.3532244
"Fri 22nd Feb 2013","2013-02-21 23:00:00",6.1571855
"Sat 23rd Feb 2013","2013-02-22 23:00:00",6.554141
"Sun 24th Feb 2013","2013-02-23 23:00:00",5.4218097
"Mon 25th Feb 2013","2013-02-24 23:00:00",5.2501606
"Tue 26th Feb 2013","2013-02-25 23:00:00",4.9214964
"Wed 27th Feb 2013","2013-02-26 23:00:00",4.7921357
"Thu 28th Feb 2013","2013-02-27 23:00:00",4.664742
"Fri 1st Mar 2013","2013-02-28 23:00:00",5.0833895
"Sat 2nd Mar 2013","2013-03-01 23:00:00",5.2501606
"Sun 3rd Mar 2013","2013-03-02 23:00:00",5.4218097
"Mon 4th Mar 2013","2013-03-03 23:00:00",5.4218097
"Tue 5th Mar 2013","2013-03-04 23:00:00",5.4218097
"Wed 6th Mar 2013","2013-03-05 23:00:00",5.5983367
"Thu 7th Mar 2013","2013-03-06 23:00:00",5.4218097
"Fri 8th Mar 2013","2013-03-07 23:00:00",5.2501606
"Sat 9th Mar 2013","2013-03-08 23:00:00",5.2501606
"Sun 10th Mar 2013","2013-03-09 23:00:00",4.9214964
"Mon 11th Mar 2013","2013-03-10 23:00:00",4.664742
"Tue 12th Mar 2013","2013-03-11 23:00:00",4.664742
"Wed 13th Mar 2013","2013-03-12 23:00:00",4.9214964
"Thu 14th Mar 2013","2013-03-13 23:00:00",4.9214964
"Fri 15th Mar 2013","2013-03-14 23:00:00",4.7921357
"Sat 16th Mar 2013","2013-03-15 23:00:00",4.9214964
"Sun 17th Mar 2013","2013-03-16 23:00:00",5.0833895
"Mon 18th Mar 2013","2013-03-17 23:00:00",5.0833895
"Tue 19th Mar 2013","2013-03-18 23:00:00",6.9706087
"Wed 20th Mar 2013","2013-03-19 23:00:00",7.406588
"Thu 21st Mar 2013","2013-03-20 23:00:00",6.554141
"Fri 22nd Mar 2013","2013-03-21 23:00:00",5.4218097
"Sat 23rd Mar 2013","2013-03-22 23:00:00",5.4218097
"Sun 24th Mar 2013","2013-03-23 23:00:00",5.4218097
"Mon 25th Mar 2013","2013-03-24 23:00:00",5.4218097
"Tue 26th Mar 2013","2013-03-25 23:00:00",5.5983367
"Wed 27th Mar 2013","2013-03-26 23:00:00",5.779742
"Thu 28th Mar 2013","2013-03-27 23:00:00",5.9660246
"Fri 29th Mar 2013","2013-03-28 23:00:00",5.9660246
"Sat 30th Mar 2013","2013-03-29 23:00:00",6.3532244
"Sun 31st Mar 2013","2013-03-30 23:00:00",6.554141
"Mon 1st Apr 2013","2013-03-31 23:00:00",6.554141
"Tue 2nd Apr 2013","2013-04-01 23:00:00",2.2777306
"Wed 3rd Apr 2013","2013-04-02 23:00:00",1.424442
"Thu 4th Apr 2013","2013-04-03 23:00:00",1.6850778
"Fri 5th Apr 2013","2013-04-04 23:00:00",1.350257
"Sat 6th Apr 2013","2013-04-05 23:00:00",1.24207
"Sun 7th Apr 2013","2013-04-07 00:00:00",1.3137826
"Mon 8th Apr 2013","2013-04-08 00:00:00",1.007484
"Tue 9th Apr 2013","2013-04-09 00:00:00",1.007484
"Wed 10th Apr 2013","2013-04-10 00:00:00",1.0384653
"Thu 11th Apr 2013","2013-04-11 00:00:00",1.0384653
"Fri 12th Apr 2013","2013-04-12 00:00:00",1.007484
"Sat 13th Apr 2013","2013-04-13 00:00:00",1.0384653
"Sun 14th Apr 2013","2013-04-14 00:00:00",1.137592
"Mon 15th Apr 2013","2013-04-15 00:00:00",1.07
"Tue 16th Apr 2013","2013-04-16 00:00:00",1.2777203
"Wed 17th Apr 2013","2013-04-17 00:00:00",1.24207
"Thu 18th Apr 2013","2013-04-18 00:00:00",2.2777306
"Fri 19th Apr 2013","2013-04-19 00:00:00",2.5692778
"Sat 20th Apr 2013","2013-04-20 00:00:00",2.5692778
"Sun 21st Apr 2013","2013-04-21 00:00:00",2.143374
"Mon 22nd Apr 2013","2013-04-22 00:00:00",2.7262876
"Tue 23rd Apr 2013","2013-04-23 00:00:00",2.42
"Wed 24th Apr 2013","2013-04-24 00:00:00",3.0635032
"Thu 25th Apr 2013","2013-04-25 00:00:00",3.4316469
"Fri 26th Apr 2013","2013-04-26 00:00:00",3.243709
"Sat 27th Apr 2013","2013-04-27 00:00:00",4.041853
"Sun 28th Apr 2013","2013-04-28 00:00:00",3.6273168
"Mon 29th Apr 2013","2013-04-29 00:00:00",3.6273168
"Tue 30th Apr 2013","2013-04-30 00:00:00",3.6273168
"Wed 1st May 2013","2013-05-01 00:00:00",3.8307188
"Thu 2nd May 2013","2013-05-02 00:00:00",3.6273168
"Fri 3rd May 2013","2013-05-03 00:00:00",3.8307188
"Sat 4th May 2013","2013-05-04 00:00:00",3.6273168
"Sun 5th May 2013","2013-05-05 00:00:00",3.8307188
"Mon 6th May 2013","2013-05-06 00:00:00",4.260719
"Tue 7th May 2013","2013-05-07 00:00:00",6.009278
"Wed 8th May 2013","2013-05-08 00:00:00",5.7362875
"Thu 9th May 2013","2013-05-09 00:00:00",4.963709
"Fri 10th May 2013","2013-05-10 00:00:00",4.963709
"Sat 11th May 2013","2013-05-11 00:00:00",5.4710293
"Sun 12th May 2013","2013-05-12 00:00:00",4.963709
"Mon 13th May 2013","2013-05-13 00:00:00",5.213503
"Tue 14th May 2013","2013-05-14 00:00:00",4.963709
"Wed 15th May 2013","2013-05-15 00:00:00",5.213503
"Thu 16th May 2013","2013-05-16 00:00:00",5.213503
"Fri 17th May 2013","2013-05-17 00:00:00",5.213503
"Sat 18th May 2013","2013-05-18 00:00:00",5.4710293
"Sun 19th May 2013","2013-05-19 00:00:00",5.7362875
"Mon 20th May 2013","2013-05-20 00:00:00",10.01075
"Tue 21st May 2013","2013-05-21 00:00:00",6.58575
"Wed 22nd May 2013","2013-05-22 00:00:00",5.7362875
"Thu 23rd May 2013","2013-05-23 00:00:00",6.009278
"Fri 24th May 2013","2013-05-24 00:00:00",6.29
"Sat 25th May 2013","2013-05-25 00:00:00",5.4710293
"Sun 26th May 2013","2013-05-26 00:00:00",5.7362875
"Mon 27th May 2013","2013-05-27 00:00:00",6.29
"Tue 28th May 2013","2013-05-28 00:00:00",6.89
"Wed 29th May 2013","2013-05-29 00:00:00",8.1919998
"Thu 30th May 2013","2013-05-30 00:00:00",5.213503
"Fri 31st May 2013","2013-05-31 00:00:00",4.041853
"Sat 1st Jun 2013","2013-06-01 00:00:00",2.143374
"Sun 2nd Jun 2013","2013-06-02 00:00:00",2.2777306
"Mon 3rd Jun 2013","2013-06-03 00:00:00",2.2777306
"Tue 4th Jun 2013","2013-06-04 00:00:00",2.143374
"Wed 5th Jun 2013","2013-06-05 00:00:00",4.4873168
"Thu 6th Jun 2013","2013-06-06 00:00:00",3.6273168
"Fri 7th Jun 2013","2013-06-07 00:00:00",2.8910294
"Sat 8th Jun 2013","2013-06-08 00:00:00",2.42
"Sun 9th Jun 2013","2013-06-09 00:00:00",2.5692778
"Mon 10th Jun 2013","2013-06-10 00:00:00",2.7262876
"Tue 11th Jun 2013","2013-06-11 00:00:00",139.39781
"Wed 12th Jun 2013","2013-06-12 00:00:00",160.75648
"Thu 13th Jun 2013","2013-06-13 00:00:00",141.2526
"Fri 14th Jun 2013","2013-06-14 00:00:00",141.2526
"Sat 15th Jun 2013","2013-06-15 00:00:00",128.70071
"Sun 16th Jun 2013","2013-06-16 00:00:00",130.43218
"Mon 17th Jun 2013","2013-06-17 00:00:00",162.78091
"Tue 18th Jun 2013","2013-06-18 00:00:00",160.75648
"Wed 19th Jun 2013","2013-06-19 00:00:00",164.82076
"Thu 20th Jun 2013","2013-06-20 00:00:00",166.87603
"Fri 21st Jun 2013","2013-06-21 00:00:00",307.61853
"Sat 22nd Jun 2013","2013-06-22 00:00:00",273.04054
"Sun 23rd Jun 2013","2013-06-23 00:00:00",262.04696
"Mon 24th Jun 2013","2013-06-24 00:00:00",235.72766
"Tue 25th Jun 2013","2013-06-25 00:00:00",230.68475
"Wed 26th Jun 2013","2013-06-26 00:00:00",223.269789
"Thu 27th Jun 2013","2013-06-27 00:00:00",230.68475
"Fri 28th Jun 2013","2013-06-28 00:00:00",240.85842
"Sat 29th Jun 2013","2013-06-29 00:00:00",215.99363
"Sun 30th Jun 2013","2013-06-30 00:00:00",211.21996
"Mon 1st Jul 2013","2013-07-01 00:00:00",206.50798
"Tue 2nd Jul 2013","2013-07-02 00:00:00",206.50798
"Wed 3rd Jul 2013","2013-07-03 00:00:00",197.26908
"Thu 4th Jul 2013","2013-07-04 00:00:00",197.26908
"Fri 5th Jul 2013","2013-07-05 00:00:00",192.74215
"Sat 6th Jul 2013","2013-07-06 00:00:00",179.531503
"Sun 7th Jul 2013","2013-07-07 00:00:00",208.85626
"Mon 8th Jul 2013","2013-07-08 00:00:00",183.87337
"Tue 9th Jul 2013","2013-07-09 00:00:00",171.03283
"Wed 10th Jul 2013","2013-07-10 00:00:00",220.82898
"Thu 11th Jul 2013","2013-07-11 00:00:00",714.2753
"Fri 12th Jul 2013","2013-07-12 00:00:00",613.4911
"Sat 13th Jul 2013","2013-07-13 00:00:00",960.653051
"Sun 14th Jul 2013","2013-07-14 00:00:00",1402.155258
"Mon 15th Jul 2013","2013-07-15 00:00:00",1534.11492
"Tue 16th Jul 2013","2013-07-16 00:00:00",886.66696
"Wed 17th Jul 2013","2013-07-17 00:00:00",793.8683
"Thu 18th Jul 2013","2013-07-18 00:00:00",756.5657
"Fri 19th Jul 2013","2013-07-19 00:00:00",745.9435
"Sat 20th Jul 2013","2013-07-20 00:00:00",724.7452
"Sun 21st Jul 2013","2013-07-21 00:00:00",709.00184
"Mon 22nd Jul 2013","2013-07-22 00:00:00",688.2179
"Tue 23rd Jul 2013","2013-07-23 00:00:00",683.05893
"Wed 24th Jul 2013","2013-07-24 00:00:00",677.91474
"Thu 25th Jul 2013","2013-07-25 00:00:00",662.571
"Fri 26th Jul 2013","2013-07-26 00:00:00",642.3198
"Sat 27th Jul 2013","2013-07-27 00:00:00",627.2868
"Sun 28th Jul 2013","2013-07-28 00:00:00",617.3388
"Mon 29th Jul 2013","2013-07-29 00:00:00",597.6204
"Tue 30th Jul 2013","2013-07-30 00:00:00",582.9339
"Wed 31st Jul 2013","2013-07-31 00:00:00",573.1648
"Thu 1st Aug 2013","2013-08-01 00:00:00",568.3119
"Fri 2nd Aug 2013","2013-08-02 00:00:00",563.4799
"Sat 3rd Aug 2013","2013-08-03 00:00:00",558.66907
"Sun 4th Aug 2013","2013-08-04 00:00:00",607.45
"Mon 5th Aug 2013","2013-08-05 00:00:00",683.05893
"Tue 6th Aug 2013","2013-08-06 00:00:00",662.571
"Wed 7th Aug 2013","2013-08-07 00:00:00",627.2868
"Thu 8th Aug 2013","2013-08-08 00:00:00",617.3388
"Fri 9th Aug 2013","2013-08-09 00:00:00",607.45
"Sat 10th Aug 2013","2013-08-10 00:00:00",617.3388
"Sun 11th Aug 2013","2013-08-11 00:00:00",783.1563
"Mon 12th Aug 2013","2013-08-12 00:00:00",804.62352
"Tue 13th Aug 2013","2013-08-13 00:00:00",719.4826
"Wed 14th Aug 2013","2013-08-14 00:00:00",709.00184
"Thu 15th Aug 2013","2013-08-15 00:00:00",683.05893
"Fri 16th Aug 2013","2013-08-16 00:00:00",652.4158
"Sat 17th Aug 2013","2013-08-17 00:00:00",810.01736
"Sun 18th Aug 2013","2013-08-18 00:00:00",831.700904
"Mon 19th Aug 2013","2013-08-19 00:00:00",870.06356
"Tue 20th Aug 2013","2013-08-20 00:00:00",826.2638
"Wed 21st Aug 2013","2013-08-21 00:00:00",788.5069
"Thu 22nd Aug 2013","2013-08-22 00:00:00",772.4876
"Fri 23rd Aug 2013","2013-08-23 00:00:00",777.8166
"Sat 24th Aug 2013","2013-08-24 00:00:00",756.5657
"Sun 25th Aug 2013","2013-08-25 00:00:00",745.9435
"Mon 26th Aug 2013","2013-08-26 00:00:00",740.6217
"Tue 27th Aug 2013","2013-08-27 00:00:00",714.2348
"Wed 28th Aug 2013","2013-08-28 00:00:00",703.7837
"Thu 29th Aug 2013","2013-08-29 00:00:00",693.3917
"Fri 30th Aug 2013","2013-08-30 00:00:00",714.2348
"Sat 31st Aug 2013","2013-08-31 00:00:00",761.8622
"Sun 1st Sep 2013","2013-09-01 00:00:00",745.9435
"Mon 2nd Sep 2013","2013-09-02 00:00:00",745.9435
"Tue 3rd Sep 2013","2013-09-03 00:00:00",724.7452
"Wed 4th Sep 2013","2013-09-04 00:00:00",703.7837
"Thu 5th Sep 2013","2013-09-05 00:00:00",973.353
"Fri 6th Sep 2013","2013-09-06 00:00:00",842.6076
"Sat 7th Sep 2013","2013-09-07 00:00:00",799.2405
"Sun 8th Sep 2013","2013-09-08 00:00:00",815.422
"Mon 9th Sep 2013","2013-09-09 00:00:00",751.28
"Tue 10th Sep 2013","2013-09-10 00:00:00",683.05893
"Wed 11th Sep 2013","2013-09-11 00:00:00",677.91474
"Thu 12th Sep 2013","2013-09-12 00:00:00",647.3604
"Fri 13th Sep 2013","2013-09-13 00:00:00",627.2868
"Sat 14th Sep 2013","2013-09-14 00:00:00",632.283
"Sun 15th Sep 2013","2013-09-15 00:00:00",597.6204
"Mon 16th Sep 2013","2013-09-16 00:00:00",558.66907
"Tue 17th Sep 2013","2013-09-17 00:00:00",544.36271
"Wed 18th Sep 2013","2013-09-18 00:00:00",516.3182
"Thu 19th Sep 2013","2013-09-19 00:00:00",507.138336
"Fri 20th Sep 2013","2013-09-20 00:00:00",488.7188
"Sat 21st Sep 2013","2013-09-21 00:00:00",445.01083
"Sun 22nd Sep 2013","2013-09-22 00:00:00",453.44525
"Mon 23rd Sep 2013","2013-09-23 00:00:00",436.73
"Tue 24th Sep 2013","2013-09-24 00:00:00",395.0037
"Wed 25th Sep 2013","2013-09-25 00:00:00",735.3147
"Thu 26th Sep 2013","2013-09-26 00:00:00",642.3198
"Fri 27th Sep 2013","2013-09-27 00:00:00",558.66907
"Sat 28th Sep 2013","2013-09-28 00:00:00",549.1104
"Sun 29th Sep 2013","2013-09-28 23:00:00",493.3008
"Mon 30th Sep 2013","2013-09-29 23:00:00",462.0332531
"Tue 1st Oct 2013","2013-09-30 23:00:00",457.720051
"Wed 2nd Oct 2013","2013-10-01 23:00:00",413.63803
"Thu 3rd Oct 2013","2013-10-02 23:00:00",395.0037
"Fri 4th Oct 2013","2013-10-03 23:00:00",359.39584
"Sat 5th Oct 2013","2013-10-04 23:00:00",329.75222
"Sun 6th Oct 2013","2013-10-05 23:00:00",301.57109
"Mon 7th Oct 2013","2013-10-06 23:00:00",268.8347
"Tue 8th Oct 2013","2013-10-07 23:00:00",235.22539
"Wed 9th Oct 2013","2013-10-08 23:00:00",232.5267
"Thu 10th Oct 2013","2013-10-09 23:00:00",208.952006
"Fri 11th Oct 2013","2013-10-10 23:00:00",484.17524
"Sat 12th Oct 2013","2013-10-11 23:00:00",642.3198
"Sun 13th Oct 2013","2013-10-12 23:00:00",602.5278
"Mon 14th Oct 2013","2013-10-13 23:00:00",558.66907
"Tue 15th Oct 2013","2013-10-14 23:00:00",563.4799
"Wed 16th Oct 2013","2013-10-15 23:00:00",553.8792
"Thu 17th Oct 2013","2013-10-16 23:00:00",520.93965
"Fri 18th Oct 2013","2013-10-17 23:00:00",475.20325
"Sat 19th Oct 2013","2013-10-18 23:00:00",436.73
"Sun 20th Oct 2013","2013-10-19 23:00:00",402.391
"Mon 21st Oct 2013","2013-10-20 23:00:00",373.373246
"Tue 22nd Oct 2013","2013-10-21 23:00:00",342.6807
