,0
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:5,10.3043
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:50,10.2856
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:51,10.2848
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:6,10.3043
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:7,10.3042
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:8,10.3041
oname:h_otype:lst_usecol:head_i:16_j:19_kper:2_kstp:9,10.3039
oname:h_otype:lst_usecol:head_i:16_j:19_kper:3_kstp:1,11.0015
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:1,11.0015
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:10,11.002
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:11,11.0021
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:12,11.0022
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:13,11.0023
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:14,11.0024
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:15,11.0025
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:16,11.0027
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:17,11.0028
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:18,11.003
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:19,11.0031
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:2,11.0015
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:20,11.0033
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:21,11.0035
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:22,11.0037
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:23,11.0038
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:24,11.004
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:25,11.0042
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:26,11.0044
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:27,11.0046
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:28,11.0049
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:29,11.0051
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:3,11.0015
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:30,11.0053
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:31,11.0055
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:32,11.0058
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:33,11.006
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:34,11.0063
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:35,11.0065
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:36,11.0068
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:37,11.007
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:38,11.0073
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:39,11.0076
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:4,11.0016
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:40,11.0078
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:41,11.0081
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:42,11.0084
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:43,11.0087
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:44,11.009
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:45,11.0093
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:46,11.0096
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:47,11.0099
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:48,11.0102
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:49,11.0105
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:5,11.0016
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:50,11.0108
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:51,11.0111
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:6,11.0017
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:7,11.0017
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:8,11.0018
oname:h_otype:lst_usecol:head_i:16_j:19_kper:4_kstp:9,11.0019
oname:h_otype:lst_usecol:head_i:16_j:1_kper:1_kstp:1,13.9543
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:1,0.243761
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:10,1.62717e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:11,1.62713e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:12,1.62711e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:13,1.62711e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:14,1.62711e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:15,1.62711e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:16,1.6271e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:17,1.6271e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:18,1.6271e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:19,1.6271e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:2,0.00426199
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:20,1.6271e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:21,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:22,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:23,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:24,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:25,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:26,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:27,1.62709e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:28,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:29,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:3,7.66539e-05
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:30,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:31,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:32,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:33,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:34,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:35,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:36,1.62708e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:37,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:38,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:39,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:4,3.09185e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:40,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:41,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:42,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:43,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:44,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:45,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:46,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:47,1.62707e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:48,1.62706e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:49,1.62706e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:5,1.6923e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:50,1.62706e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:51,1.62706e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:6,1.63853e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:7,1.63001e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:8,1.62788e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:2_kstp:9,1.62732e-06
oname:h_otype:lst_usecol:head_i:16_j:1_kper:3_kstp:1,12.1326
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:1,12.9877
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:10,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:11,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:12,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:13,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:14,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:15,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:16,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:17,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:18,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:19,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:2,13.0026
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:20,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:21,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:22,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:23,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:24,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:25,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:26,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:27,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:28,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:29,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:3,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:30,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:31,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:32,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:33,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:34,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:35,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:36,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:37,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:38,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:39,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:4,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:40,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:41,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:42,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:43,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:44,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:45,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:46,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:47,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:48,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:49,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:5,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:50,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:51,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:6,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:7,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:8,13.0029
oname:h_otype:lst_usecol:head_i:16_j:1_kper:4_kstp:9,13.0029
oname:h_otype:lst_usecol:head_i:16_j:20_kper:1_kstp:1,8.79494
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:1,8.79443
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:10,8.78972
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:11,8.78917
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:12,8.78862
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:13,8.78807
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:14,8.78751
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:15,8.78695
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:16,8.78638
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:17,8.78581
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:18,8.78524
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:19,8.78466
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:2,8.79393
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:20,8.78407
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:21,8.78349
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:22,8.7829
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:23,8.7823
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:24,8.7817
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:25,8.7811
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:26,8.78049
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:27,8.77988
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:28,8.77926
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:29,8.77864
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:3,8.79342
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:30,8.77802
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:31,8.77739
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:32,8.77676
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:33,8.77612
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:34,8.77548
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:35,8.77483
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:36,8.77419
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:37,8.77353
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:38,8.77288
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:39,8.77222
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:4,8.7929
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:40,8.77155
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:41,8.77088
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:42,8.77021
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:43,8.76954
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:44,8.76886
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:45,8.76817
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:46,8.76749
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:47,8.76679
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:48,8.7661
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:49,8.7654
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:5,8.79238
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:50,8.7647
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:51,8.76399
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:6,8.79186
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:7,8.79133
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:8,8.7908
oname:h_otype:lst_usecol:head_i:16_j:20_kper:2_kstp:9,8.79026
oname:h_otype:lst_usecol:head_i:16_j:20_kper:3_kstp:1,11.1307
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:1,11.1307
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:10,11.1305
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:11,11.1305
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:12,11.1305
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:13,11.1304
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:14,11.1304
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:15,11.1304
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:16,11.1303
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:17,11.1303
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:18,11.1303
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:19,11.1302
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:2,11.1307
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:20,11.1302
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:21,11.1301
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:22,11.1301
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:23,11.13
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:24,11.13
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:25,11.13
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:26,11.1299
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:27,11.1299
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:28,11.1298
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:29,11.1298
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:3,11.1307
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:30,11.1297
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:31,11.1296
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:32,11.1296
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:33,11.1295
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:34,11.1295
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:35,11.1294
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:36,11.1294
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:37,11.1293
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:38,11.1292
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:39,11.1292
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:4,11.1307
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:40,11.1291
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:41,11.129
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:42,11.129
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:43,11.1289
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:44,11.1288
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:45,11.1288
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:46,11.1287
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:47,11.1286
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:48,11.1285
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:49,11.1285
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:5,11.1306
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:50,11.1284
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:51,11.1283
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:6,11.1306
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:7,11.1306
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:8,11.1306
oname:h_otype:lst_usecol:head_i:16_j:20_kper:4_kstp:9,11.1305
oname:h_otype:lst_usecol:head_i:16_j:21_kper:1_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:10,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:11,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:12,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:13,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:14,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:15,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:16,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:17,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:18,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:19,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:2,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:20,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:21,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:22,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:23,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:24,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:25,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:26,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:27,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:28,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:29,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:3,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:30,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:31,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:32,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:33,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:34,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:35,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:36,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:37,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:38,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:39,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:4,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:40,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:41,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:42,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:43,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:44,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:45,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:46,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:47,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:48,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:49,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:5,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:50,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:51,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:6,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:7,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:8,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:2_kstp:9,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:3_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:10,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:11,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:12,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:13,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:14,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:15,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:16,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:17,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:18,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:19,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:2,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:20,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:21,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:22,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:23,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:24,1e+30
oname:h_otype:lst_usecol:head_i:16_j:21_kper:4_kstp:25,1e+30
